Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.27787541114181896;0.2737673736658049;0.28107575634684295;0.2706244303000627;0.27733523994593406;0.2729974042916373;0.2694467183794495;0.2748122959881499;0.2770192484670497;0.2743066135567873
External Fragmentation (Vertical);2;all; ;0.36021951355637094;0.3659603861565991;0.36774504629342664;0.3654077214788546;0.36325572865966094;0.36173098723303587;0.3659208997459852;0.3589027496986186;0.36867901994251384;0.35698049818788147
External Fragmentation (Vertical);3;all; ;0.4472610134981608;0.4492756485700542;0.44668432966587907;0.44704429941802254;0.44503348318054586;0.4441220135116978;0.44780428252730237;0.4429895342106046;0.4500761275922552;0.43593783126723035
External Fragmentation (Vertical);4;all; ;0.5255209408834493;0.5192432858451564;0.524229576560418;0.5196951515712219;0.5210401755117084;0.5248357052301192;0.5248808029813151;0.5223032959661279;0.5292042141365708;0.5225113034467929
External Fragmentation (Vertical);5;all; ;0.5923897935455769;0.5983444236208151;0.6024345262097548;0.5949214735255206;0.5991969895771709;0.5958618199222547;0.5927292789767102;0.6010235225883452;0.5914256941769175;0.5864764820194327


External Fragmentation (Horizontal);1;all; ;0.23581164805966426;0.23177290465502934;0.2412216928569763;0.22558631063512696;0.23471777180270537;0.22966325278018077;0.22499288833954914;0.23027832273841106;0.23077398854931405;0.23057594934902007
External Fragmentation (Horizontal);2;all; ;0.31583397418785764;0.3261585734767784;0.3249195160793191;0.32468944931586624;0.321321795739775;0.3198425297448758;0.3214324664945307;0.3167765843539573;0.3260244458057391;0.31403566154866497
External Fragmentation (Horizontal);3;all; ;0.41117541113725453;0.41138517021103765;0.40869786682501374;0.4114918601785785;0.4012975278767586;0.4066376438626817;0.41019501788039;0.40712737681455474;0.41517290345096136;0.39328583711082543
External Fragmentation (Horizontal);4;all; ;0.49727666384817854;0.48089823610456356;0.4926085237153429;0.486580569983803;0.48989728098202134;0.49399306400215504;0.4927920181752908;0.4889415802521799;0.49990620218176623;0.4915742970711672
External Fragmentation (Horizontal);5;all; ;0.5670348812874011;0.575412278523231;0.5789205670383236;0.5710421451316903;0.5751246684282776;0.5706656116036206;0.5697978726757585;0.577579526745501;0.5651861925773826;0.5615583813094541


External Fragmentation Per Link;1;<14-12>; ;0.2486856992234009;0.23220804420394003;0.24822972477120528;0.23692158291971618;0.2394599192178258;0.24354117099761666;0.24191006336791349;0.25005022010288813;0.24249140308056824;0.24159965795789243
External Fragmentation Per Link;1;<4-11>; ;0.3353449843968004;0.33686632079348144;0.34596794970616235;0.32578873260601987;0.32614811116800946;0.31858870941341294;0.30130874090815735;0.31679156486432;0.318636824312038;0.3197503681941137
External Fragmentation Per Link;1;<6-14>; ;0.21096675535150647;0.2092644340336009;0.21576429398807742;0.21811312314735842;0.21985987690362072;0.19895392237453405;0.20556843829371718;0.21635579494623272;0.21465729431734223;0.2109557992523535
External Fragmentation Per Link;1;<12-11>; ;0.34844460279683415;0.3220433044200173;0.34654694175721135;0.32822587641643136;0.3470554191930133;0.3491725829330828;0.34588013490550723;0.3504776731013828;0.35001690271483754;0.34454808420048444
External Fragmentation Per Link;1;<12-14>; ;0.3094223654043515;0.31131071709283525;0.3067592901640316;0.2805320738704245;0.29420954422968953;0.29874600249721955;0.2929935823264041;0.30971575761133247;0.2904882042354568;0.2868528919259049
External Fragmentation Per Link;1;<14-13>; ;0.30470399538862025;0.30409787291385054;0.3032521384348566;0.3107672071962915;0.31368235990259064;0.3060627925080692;0.3083700586507623;0.3144371921636903;0.2986967813080073;0.289872616363968
External Fragmentation Per Link;1;<6-10>; ;0.24472780874887803;0.23696801330539335;0.23018996794235536;0.2428900236631941;0.24190650278544656;0.23741987547020255;0.23379993296442766;0.23401834458705909;0.24216925854955695;0.22774226749828808
External Fragmentation Per Link;1;<11-4>; ;0.31572098431061446;0.3101877471759518;0.3233606316307225;0.3112463932268728;0.3276765825552569;0.3401138024507068;0.3285898120543887;0.328097373646594;0.33250107133570084;0.32466536325975764
External Fragmentation Per Link;1;<1-2>; ;0.2737616346310362;0.25779709580269106;0.2773131514770102;0.2573090157069476;0.2581734153087088;0.26043656428733736;0.2496278914876992;0.2525941967300129;0.2809793276215298;0.26437598261665
External Fragmentation Per Link;1;<2-1>; ;0.2661307977697431;0.26714251402433214;0.26662247807672346;0.2547243712474594;0.258257937669519;0.2603931518674312;0.2774421586769564;0.258850382840417;0.27455358081778547;0.26598250396042594
External Fragmentation Per Link;1;<1-3>; ;0.13039690381545505;0.13774130121833525;0.1393608066009383;0.12685188200008843;0.1356317316586736;0.12757904922012983;0.13641187824282733;0.1339468578533992;0.13498037258178266;0.12514311613162393
External Fragmentation Per Link;1;<3-1>; ;0.14764652467867634;0.14032364838645625;0.14449223700928734;0.13028589934518203;0.152473088335794;0.14021070429499707;0.14036038502784548;0.1284279769962243;0.14067824484642;0.15160039930956123
External Fragmentation Per Link;1;<2-3>; ;0.31416465667750254;0.31829772716157606;0.30824854591607237;0.3051335737609518;0.3036358895283616;0.30214746230055667;0.30586399656482305;0.3286708454171604;0.3042115205589519;0.32570390203524596
External Fragmentation Per Link;1;<3-2>; ;0.3216340982392899;0.31772289383132024;0.3322741842403803;0.30978263156094543;0.32357794710699594;0.30377281020573843;0.30749553791269935;0.3142169298066177;0.3212984186300832;0.3245757052484855
External Fragmentation Per Link;1;<13-9>; ;0.25893817870528313;0.25363616846111814;0.25423267166374425;0.2628478042679545;0.2739732897843339;0.25984924646824953;0.2683965020563493;0.2724479493277193;0.2575441538299135;0.25080696019707005
External Fragmentation Per Link;1;<2-4>; ;0.3200994690381059;0.32383726914025224;0.33796628968628284;0.3031696514093971;0.32082000068781397;0.3169755429307007;0.3003036751787446;0.30284816351038546;0.3132436754744501;0.31174515283692505
External Fragmentation Per Link;1;<4-2>; ;0.3143317934761661;0.32659002511933644;0.3153481798880697;0.30705946379759147;0.3171092601487498;0.32261890144510064;0.3161596341923769;0.33082647961800454;0.324162704489272;0.3235613628118062
External Fragmentation Per Link;1;<12-9>; ;0.3153957468964149;0.30929571758007013;0.32206133729430836;0.3143061143065385;0.3075326900113814;0.30295789575987436;0.29349476749268044;0.30529338435413356;0.30360449214189744;0.305640982321322
External Fragmentation Per Link;1;<14-6>; ;0.21949264791803474;0.2185851836577269;0.2259655852902417;0.22129520587475585;0.21485095832279966;0.22036238726859864;0.21694335495008912;0.2336980758878579;0.22369675444616283;0.21685790071619396
External Fragmentation Per Link;1;<1-8>; ;0.26021933647824547;0.25430362921437344;0.27610897098355536;0.23851178136263854;0.26759765233876437;0.2455532649458142;0.25103150111126826;0.24205947768899666;0.27166367265872954;0.25151191048018773
External Fragmentation Per Link;1;<3-6>; ;0.22069995533238798;0.22198243742932477;0.2159052987308943;0.22322131009478413;0.21897271057269477;0.21170722743385068;0.21501662199431584;0.22803000214167965;0.2200407271854445;0.21818677623150254
External Fragmentation Per Link;1;<4-5>; ;0.3221853846561764;0.3053518058911599;0.34087757105233735;0.3168314686180128;0.3071228087570126;0.3092125580693861;0.3091064038488864;0.30629962884968515;0.31289129523090736;0.31688444539432375
External Fragmentation Per Link;1;<5-4>; ;0.3226391452844728;0.32393111740952585;0.3048959541981241;0.3147293632088534;0.32419116928331243;0.31536998327129084;0.31486408995693954;0.3372551719826514;0.32173721303916153;0.3368971384880607
External Fragmentation Per Link;1;<6-3>; ;0.2353789083617784;0.22632391375004463;0.2532033249971323;0.2108024755054858;0.23176391822843548;0.2235570724182693;0.21602382624776728;0.2216043387035894;0.22068582629736144;0.22331961988280669
External Fragmentation Per Link;1;<8-1>; ;0.25810083543859375;0.2550485546181945;0.26424915913717145;0.264855676663254;0.2639627519060161;0.25944746560812365;0.2635445124600748;0.2617211823185556;0.26531013539831727;0.2643057629167556
External Fragmentation Per Link;1;<10-9>; ;0.26549127481371027;0.242122230990632;0.26081816221364795;0.2480584410962804;0.25939079205037346;0.2518624219943729;0.23564747457219726;0.24203699159145145;0.250440442865774;0.24324083509138905
External Fragmentation Per Link;1;<5-6>; ;0.24552313892845531;0.25385376418652067;0.27228275690472414;0.22530376076057626;0.2543359276725885;0.23524764200519882;0.2414947221466773;0.23323760393411522;0.24873806742035506;0.24434756724686277
External Fragmentation Per Link;1;<6-5>; ;0.24148570828280438;0.24818755990578628;0.229445841677191;0.2497198518548698;0.24833917174524262;0.23792607092540502;0.25159495734857695;0.25420288524050233;0.24863886077207162;0.25772901425885647
External Fragmentation Per Link;1;<10-7>; ;0.25760402132177385;0.26109704330662625;0.23988156123995594;0.257145842935422;0.25596093072750753;0.26217340489258967;0.2573045458882193;0.2508993541996086;0.2561734945228587;0.25372107235693575
External Fragmentation Per Link;1;<5-7>; ;0.3065376621434079;0.2975345663697277;0.315520646797968;0.2972325854449577;0.29830196257849523;0.30407180819100077;0.2934402703014582;0.2965369520574598;0.31030046823182644;0.3027966233657947
External Fragmentation Per Link;1;<7-5>; ;0.31057674244441896;0.30774521297325996;0.30005699720813445;0.3027103523394424;0.31302319329827366;0.303612385529318;0.28809706790801093;0.31603878473925096;0.3056879376353173;0.3124485108885243
External Fragmentation Per Link;1;<10-6>; ;0.23743242093213193;0.2302434177653876;0.23445660535574597;0.23454178258730587;0.2453840528075229;0.23613607150550123;0.22423867769546132;0.2372839983740101;0.2349205335199524;0.23966478686008627
External Fragmentation Per Link;1;<13-11>; ;0.31615812480476074;0.3306100708223707;0.3232455924827864;0.3126549686895104;0.3219201082190857;0.3298041079359364;0.33236305117399;0.31938254019451134;0.3221881998340734;0.31952557641467927
External Fragmentation Per Link;1;<7-8>; ;0.3051545076051083;0.2988165956948984;0.3187101617911527;0.30756249526003293;0.3103538776219616;0.30874423730295225;0.3049550591159099;0.3128016088364539;0.31895557937183955;0.30527784744309633
External Fragmentation Per Link;1;<8-7>; ;0.3172962399616678;0.30988189490065315;0.31605136280208845;0.3051451270731897;0.31655973838520624;0.3101205072783905;0.2964549245670128;0.3110881829812196;0.30574459997892683;0.3156545462467416
External Fragmentation Per Link;1;<13-14>; ;0.2660052685450459;0.26425092866375993;0.27267819055480613;0.2600042251592892;0.25674664600914715;0.2648046788716785;0.25400426052385355;0.26914068857804074;0.2675897603697258;0.26042295533005816
External Fragmentation Per Link;1;<8-9>; ;0.2892736401481002;0.27656472452963154;0.3049272638265488;0.2891880085397274;0.2929378839558534;0.2870934813151258;0.2837819784180671;0.2790054746289404;0.3039247987659735;0.28791228566814425
External Fragmentation Per Link;1;<9-8>; ;0.30374256954108714;0.2928599389958812;0.3048227860037307;0.2917584692995455;0.3056922062287928;0.286384432588966;0.2856836179793098;0.2962124745106668;0.28766434413960107;0.2984328257101307
External Fragmentation Per Link;1;<11-13>; ;0.2916745772777927;0.29007910527040415;0.2997991573247484;0.28996036505816875;0.29949279080729463;0.294427054526386;0.28615880113451736;0.2767999117049299;0.30441277635437486;0.29422223476948517
External Fragmentation Per Link;1;<11-12>; ;0.3711873924148058;0.3710742120684815;0.3748229591043312;0.37043875600968673;0.3580016417682689;0.3591067773854426;0.3436258886225763;0.3572709069104745;0.3461515272441547;0.3488760938681651
External Fragmentation Per Link;1;<9-10>; ;0.247183323430852;0.24266854082680817;0.24265847085524456;0.24147799368759137;0.25684546548813475;0.24533510296907782;0.24168873326498008;0.2538566732434079;0.26166416541244847;0.2431447641697327
External Fragmentation Per Link;1;<7-10>; ;0.2665940978610175;0.2535718484822614;0.27191211717775604;0.25531587008577006;0.2537220024681273;0.25422534432817495;0.2459593264265402;0.25299267537412656;0.25463568163649003;0.2600778579280877
External Fragmentation Per Link;1;<9-13>; ;0.25564444550018955;0.2571922087990304;0.2699843952785504;0.2579136059227146;0.2573061895856246;0.2533559887310658;0.24647510279324752;0.25433704346516983;0.2654331956623662;0.25518493023079697
External Fragmentation Per Link;1;<9-12>; ;0.31271972126458075;0.29655312010835894;0.31606156602561103;0.2951397296215202;0.3087904405989;0.31270412411527476;0.30217964794154445;0.2998813078636574;0.31464264371046435;0.3037239984196353
External Fragmentation Per Link;2;<14-12>; ;0.33121338950391943;0.33954316991742556;0.34783813845475176;0.3209575708529322;0.3290259152902027;0.32121409063598566;0.33993786176276813;0.3267162972307548;0.32729060753773354;0.32669203029877386
External Fragmentation Per Link;2;<4-11>; ;0.42981571058167756;0.4431082218479163;0.45875988703346166;0.4451060813505255;0.43519899142933977;0.4330608409890334;0.4379522298858213;0.4375605772290134;0.43257440787862605;0.4273054600883826
External Fragmentation Per Link;2;<6-14>; ;0.2870689681219457;0.2947375287795703;0.29215562524382666;0.2875231725472769;0.2917987510897754;0.27290613467430624;0.28029929606342213;0.2825408928954398;0.2959283251723966;0.29054293230232947
External Fragmentation Per Link;2;<12-11>; ;0.44619425284505504;0.44971181575006736;0.45099893923975826;0.46054223294405117;0.45423715592505104;0.4465334321702143;0.46230801902705676;0.4362647673278902;0.4585791670999489;0.443230207417289
External Fragmentation Per Link;2;<12-14>; ;0.38484388825021537;0.37974916640218476;0.40094543778840647;0.39594851230077066;0.3820157917017485;0.3719199736074544;0.3790754379934616;0.3780963938894727;0.39908069741448093;0.3625354940753845
External Fragmentation Per Link;2;<14-13>; ;0.4074302840380205;0.41004573906362257;0.400278369681925;0.41310311290034557;0.4040066988994772;0.4033254496732903;0.40331498005467764;0.38854766667183116;0.4124919563234004;0.4063904280631405
